-0.499,-0.502,-0.183,-0.368,-0.814,-0.607,-0.469,0.274,-0.351,-0.312
-0.094,-0.288,0.092,-0.045,-0.511,-0.401,-0.130,0.544,-0.024,-0.059
-0.017,-0.294,0.108,0.028,-0.364,-0.416,-0.029,0.624,0.028,-0.024
0.389,0.248,0.572,0.391,0.075,0.209,0.276,0.968,0.453,0.521
0.045,-0.087,0.285,0.104,-0.280,-0.215,-0.117,0.669,0.066,0.104
0.029,-0.036,0.263,0.096,-0.303,-0.085,-0.201,0.655,0.091,0.158
0.242,0.058,0.375,0.195,-0.111,0.128,-0.016,0.732,0.284,0.273
-0.120,-0.159,0.141,-0.033,-0.320,-0.132,-0.256,0.550,-0.091,-0.109
0.003,-0.163,0.291,-0.040,-0.275,-0.067,-0.143,0.683,0.038,-0.011
0.022,-0.226,0.212,0.006,-0.421,-0.089,0.005,0.710,0.053,-0.022
0.169,0.007,0.477,0.249,-0.036,0.137,0.097,0.920,0.376,0.308
0.196,0.079,0.542,0.271,-0.131,0.131,-0.025,1.001,0.434,0.350
0.011,-0.086,0.388,0.105,-0.137,-0.055,-0.087,0.826,0.263,0.101
0.141,0.089,0.511,0.227,-0.134,-0.018,-0.024,0.872,0.371,0.116
0.302,0.083,0.789,0.384,0.083,0.094,0.278,0.953,0.584,0.364
0.260,0.079,0.752,0.303,0.054,0.000,0.202,0.814,0.484,0.354
0.188,-0.089,0.554,0.248,-0.100,0.039,0.078,0.732,0.382,0.243
0.381,0.155,0.699,0.367,0.016,0.219,0.343,0.929,0.452,0.392
0.280,0.177,0.651,0.465,-0.089,0.184,0.223,0.962,0.450,0.408
0.209,0.216,0.562,0.398,-0.097,0.056,0.228,0.980,0.342,0.533
0.212,0.187,0.534,0.399,-0.160,0.143,0.194,0.941,0.314,0.364
-0.089,-0.102,0.251,0.149,-0.263,-0.116,-0.037,0.739,0.147,0.175
-0.342,-0.340,0.009,-0.112,-0.548,-0.441,-0.304,0.357,-0.144,-0.120
-0.189,-0.243,0.182,-0.151,-0.434,-0.362,-0.185,0.501,-0.018,-0.035
0.241,0.078,0.564,0.199,-0.065,0.061,0.139,0.826,0.304,0.330
0.249,0.049,0.416,0.148,-0.211,-0.034,0.092,0.818,0.229,0.270
0.097,0.019,0.410,0.072,-0.150,-0.172,0.021,0.743,0.161,0.210
0.099,-0.000,0.393,0.093,-0.135,-0.016,0.007,0.750,0.252,0.159
0.072,0.006,0.326,0.156,-0.158,-0.134,-0.146,0.730,0.188,0.058
0.064,0.035,0.297,0.134,-0.209,-0.094,-0.155,0.737,0.229,0.006
0.171,0.049,0.416,0.226,-0.136,0.030,-0.019,0.737,0.424,0.165
0.455,0.345,0.794,0.500,0.177,0.203,0.296,1.080,0.680,0.456
0.256,0.168,0.723,0.350,0.061,0.014,0.045,0.940,0.454,0.378
0.413,0.270,0.749,0.529,0.093,0.285,0.174,1.074,0.667,0.557
0.564,0.525,0.998,0.695,0.285,0.359,0.464,1.222,0.730,0.774
0.413,0.384,0.908,0.623,0.180,0.258,0.394,1.137,0.640,0.568
0.596,0.425,0.843,0.586,0.298,0.285,0.556,1.192,0.663,0.604
0.420,0.279,0.620,0.452,0.106,0.258,0.367,1.066,0.400,0.528
-0.167,-0.137,0.226,-0.106,-0.267,-0.273,-0.012,0.631,0.041,0.130
-0.217,-0.148,0.159,-0.134,-0.466,-0.231,-0.160,0.654,0.139,0.112
-0.568,-0.562,-0.054,-0.504,-0.619,-0.629,-0.578,0.267,-0.309,-0.300
-0.642,-0.671,-0.131,-0.631,-0.751,-0.723,-0.751,0.143,-0.551,-0.497
-0.244,-0.289,0.229,-0.169,-0.321,-0.267,-0.371,0.548,-0.091,-0.057
-0.280,-0.275,0.247,-0.184,-0.397,-0.298,-0.374,0.433,-0.125,-0.138
-0.255,-0.243,0.172,-0.117,-0.426,-0.322,-0.394,0.491,-0.103,-0.081
-0.241,-0.335,0.127,-0.148,-0.528,-0.370,-0.369,0.551,-0.152,-0.050
-0.414,-0.499,-0.101,-0.331,-0.682,-0.445,-0.625,0.312,-0.330,-0.305
-0.484,-0.549,-0.171,-0.372,-0.666,-0.406,-0.539,0.319,-0.343,-0.341
-0.137,-0.249,0.162,-0.162,-0.398,-0.280,-0.274,0.500,-0.086,-0.118
-0.093,-0.022,0.225,-0.043,-0.315,-0.136,-0.175,0.579,0.053,0.041
0.307,0.372,0.727,0.309,-0.058,0.233,0.293,1.053,0.576,0.427
0.433,0.377,0.844,0.416,0.226,0.436,0.259,1.072,0.600,0.563
0.645,0.517,1.070,0.653,0.392,0.604,0.535,1.321,0.841,0.818
0.627,0.554,1.066,0.598,0.468,0.600,0.539,1.291,0.801,0.814
0.390,0.232,0.891,0.436,0.176,0.341,0.352,1.130,0.687,0.547
0.228,-0.019,0.778,0.375,0.013,0.154,0.160,0.910,0.381,0.258
0.357,0.142,0.796,0.467,0.213,0.227,0.199,0.988,0.441,0.434
0.015,-0.022,0.546,0.246,-0.138,-0.015,-0.000,0.687,0.159,0.131
0.100,-0.004,0.499,0.224,0.100,-0.019,-0.043,0.785,0.220,0.128
-0.209,-0.128,0.330,-0.013,-0.256,-0.271,-0.205,0.584,0.137,-0.099
-0.280,-0.333,0.176,-0.065,-0.356,-0.299,-0.326,0.541,-0.022,-0.156
-0.286,-0.220,0.132,-0.136,-0.346,-0.268,-0.278,0.425,-0.069,-0.069
-0.037,0.308,0.309,0.085,0.022,0.037,-0.122,0.705,0.310,0.272
0.028,0.179,0.423,0.081,-0.055,0.049,-0.043,0.716,0.137,0.169
-0.045,0.000,0.379,0.074,-0.125,0.100,-0.006,0.777,0.152,0.323
-0.264,-0.193,0.022,-0.157,-0.445,-0.118,-0.324,0.485,0.020,0.014
-0.207,-0.172,0.245,-0.103,-0.415,-0.099,-0.297,0.614,0.094,0.076
-0.105,0.094,0.278,0.002,-0.265,-0.140,-0.119,0.747,0.176,0.083
0.017,0.079,0.356,0.074,-0.328,-0.114,-0.048,0.782,0.250,0.062
-0.227,-0.100,0.285,-0.044,-0.364,-0.183,-0.236,0.605,0.059,0.037
0.037,0.108,0.489,0.235,-0.209,0.074,0.121,0.901,0.180,0.286
-0.210,-0.048,0.290,0.013,-0.286,-0.106,-0.170,0.679,0.021,-0.058
0.042,0.106,0.488,0.211,-0.100,0.177,0.042,0.846,0.133,0.199
0.295,0.363,0.564,0.378,0.033,0.343,0.186,1.029,0.382,0.355
0.051,0.096,0.304,0.150,-0.259,-0.026,-0.124,0.806,0.187,0.257
0.218,0.199,0.549,0.329,-0.022,0.072,0.037,1.000,0.316,0.332
0.102,0.111,0.414,0.161,-0.049,0.017,-0.056,0.861,0.178,0.178
-0.084,-0.058,0.348,-0.122,-0.351,-0.176,-0.329,0.614,0.006,0.058
-0.194,-0.123,0.253,-0.085,-0.431,-0.104,-0.240,0.487,-0.069,-0.045
-0.447,-0.192,0.119,-0.100,-0.465,-0.239,-0.389,0.439,-0.173,-0.160
-0.467,-0.225,0.072,0.006,-0.399,-0.330,-0.384,0.387,-0.143,-0.126
-0.319,-0.230,0.138,0.006,-0.456,-0.296,-0.406,0.555,0.089,-0.060
-0.348,-0.385,0.134,-0.160,-0.541,-0.411,-0.428,0.427,-0.222,-0.193
-0.611,-0.515,-0.097,-0.291,-0.757,-0.561,-0.594,0.212,-0.471,-0.420
-0.355,-0.349,0.131,-0.093,-0.490,-0.227,-0.289,0.530,-0.154,-0.135
-0.180,-0.030,0.360,-0.022,-0.445,-0.003,-0.171,0.695,0.033,-0.013
0.121,0.214,0.607,0.265,-0.127,0.183,0.156,0.905,0.294,0.263
0.026,0.234,0.593,0.342,-0.135,0.073,0.097,0.892,0.294,0.278
0.208,0.368,0.734,0.425,0.081,0.068,0.249,1.013,0.424,0.368
-0.128,-0.037,0.485,0.238,-0.297,-0.186,-0.112,0.728,0.147,0.087
0.171,0.212,0.568,0.362,-0.066,0.080,0.125,0.963,0.341,0.328
0.285,0.321,0.738,0.411,0.133,0.081,0.333,1.034,0.457,0.396
0.161,0.080,0.495,0.291,-0.178,-0.003,0.126,0.842,0.237,0.175
0.120,0.160,0.511,0.367,-0.040,-0.001,0.175,0.999,0.319,0.260
0.376,0.384,0.798,0.588,0.124,0.231,0.289,1.092,0.532,0.471
0.291,0.434,0.613,0.434,-0.000,0.054,0.102,1.007,0.452,0.377
0.128,0.190,0.642,0.236,-0.217,-0.050,0.024,0.862,0.299,0.176
0.259,0.300,0.756,0.463,0.018,0.088,0.108,0.933,0.375,0.453
